Time,root.energy.d0.T6(DOUBLE)
2016-01-12T01:10:00+08:00,4.93333333333333
2016-01-12T01:20:00+08:00,5.0
2016-01-12T01:30:00+08:00,4.86666666666667
2016-01-12T01:40:00+08:00,4.72666666666667
2016-01-12T01:50:00+08:00,4.46666666666667
2016-01-12T02:00:00+08:00,4.3333333333333295
2016-01-12T02:10:00+08:00,4.15666666666667
2016-01-12T02:20:00+08:00,4.15666666666667
2016-01-12T02:30:00+08:00,4.3333333333333295
2016-01-12T02:40:00+08:00,4.3333333333333295
2016-01-12T02:50:00+08:00,4.19
2016-01-12T03:00:00+08:00,4.06333333333333
2016-01-12T03:10:00+08:00,3.8633333333333297
2016-01-12T03:20:00+08:00,3.79
2016-01-12T03:30:00+08:00,3.895
2016-01-12T03:40:00+08:00,4.19
2016-01-12T03:50:00+08:00,4.263333333333329
2016-01-12T04:00:00+08:00,4.463333333333329
2016-01-12T04:10:00+08:00,4.59
2016-01-12T04:20:00+08:00,4.72666666666667
2016-01-12T04:30:00+08:00,4.8
2016-01-12T04:40:00+08:00,4.8
2016-01-12T04:50:00+08:00,4.8
2016-01-12T05:00:00+08:00,4.8
2016-01-12T05:10:00+08:00,4.8
2016-01-12T05:20:00+08:00,4.763333333333329
2016-01-12T05:30:00+08:00,4.763333333333329
2016-01-12T05:40:00+08:00,4.8333333333333295
2016-01-12T05:50:00+08:00,4.8333333333333295
2016-01-12T06:00:00+08:00,4.9
2016-01-12T06:10:00+08:00,4.9975
2016-01-12T06:20:00+08:00,5.09
2016-01-12T06:30:00+08:00,5.0
2016-01-12T06:40:00+08:00,5.0
2016-01-12T06:50:00+08:00,4.96666666666667
2016-01-12T07:00:00+08:00,4.9
2016-01-12T07:10:00+08:00,4.93333333333333
2016-01-12T07:20:00+08:00,4.93333333333333
2016-01-12T07:30:00+08:00,5.0
2016-01-12T07:40:00+08:00,5.0
2016-01-12T07:50:00+08:00,5.0
2016-01-12T08:00:00+08:00,5.06
2016-01-12T08:10:00+08:00,5.09
2016-01-12T08:20:00+08:00,5.09
2016-01-12T08:30:00+08:00,5.0
2016-01-12T08:40:00+08:00,4.7933333333333294
2016-01-12T08:50:00+08:00,4.46666666666667
2016-01-12T09:00:00+08:00,4.2975
2016-01-12T09:10:00+08:00,4.06333333333333
2016-01-12T09:20:00+08:00,4.03
2016-01-12T09:30:00+08:00,4.09
2016-01-12T09:40:00+08:00,4.1233333333333295
2016-01-12T09:50:00+08:00,4.263333333333329
2016-01-12T10:00:00+08:00,4.463333333333329
2016-01-12T10:10:00+08:00,4.73
2016-01-12T10:20:00+08:00,5.03
2016-01-12T10:30:00+08:00,5.15666666666667
2016-01-12T10:40:00+08:00,5.3333333333333295
2016-01-12T10:50:00+08:00,5.4
2016-01-12T11:00:00+08:00,5.53
2016-01-12T11:10:00+08:00,5.79666666666667
2016-01-12T11:20:00+08:00,5.8333333333333295
2016-01-12T11:30:00+08:00,5.96666666666667
2016-01-12T11:40:00+08:00,6.245
2016-01-12T11:50:00+08:00,6.43333333333333
2016-01-12T12:00:00+08:00,6.5
2016-01-12T12:10:00+08:00,6.59
2016-01-12T12:20:00+08:00,6.65666666666667
2016-01-12T12:30:00+08:00,6.93333333333333
2016-01-12T12:40:00+08:00,7.12666666666667
2016-01-12T12:50:00+08:00,7.43333333333333
2016-01-12T13:00:00+08:00,7.5
2016-01-12T13:10:00+08:00,7.4
2016-01-12T13:20:00+08:00,7.46666666666667
2016-01-12T13:30:00+08:00,7.656666666666669
2016-01-12T13:40:00+08:00,7.53
2016-01-12T13:50:00+08:00,7.6233333333333295
2016-01-12T14:00:00+08:00,7.69
2016-01-12T14:10:00+08:00,7.559999999999999
2016-01-12T14:20:00+08:00,7.43333333333333
2016-01-12T14:30:00+08:00,7.295
2016-01-12T14:40:00+08:00,6.9
2016-01-12T14:50:00+08:00,6.96666666666667
2016-01-12T15:00:00+08:00,6.96666666666667
2016-01-12T15:10:00+08:00,6.8333333333333295
2016-01-12T15:20:00+08:00,6.36666666666667
2016-01-12T15:30:00+08:00,6.43333333333333
2016-01-12T15:40:00+08:00,6.93333333333333
2016-01-12T15:50:00+08:00,7.0
2016-01-12T16:00:00+08:00,6.93333333333333
2016-01-12T16:10:00+08:00,6.72666666666667
2016-01-12T16:20:00+08:00,6.52666666666667
2016-01-12T16:30:00+08:00,6.3333333333333295
2016-01-12T16:40:00+08:00,6.1233333333333295
2016-01-12T16:50:00+08:00,6.19
2016-01-12T17:00:00+08:00,6.15666666666667
2016-01-12T17:10:00+08:00,6.09
2016-01-12T17:20:00+08:00,6.09
2016-01-12T17:30:00+08:00,6.06
2016-01-12T17:40:00+08:00,5.93333333333333
2016-01-12T17:50:00+08:00,5.52666666666667
2016-01-12T18:00:00+08:00,5.26
2016-01-12T18:10:00+08:00,5.06
2016-01-12T18:20:00+08:00,4.93333333333333
2016-01-12T18:30:00+08:00,4.93333333333333
2016-01-12T18:40:00+08:00,5.0
2016-01-12T18:50:00+08:00,4.9
2016-01-12T19:00:00+08:00,4.9
2016-01-12T19:10:00+08:00,4.86666666666667
2016-01-12T19:20:00+08:00,4.86666666666667
2016-01-12T19:30:00+08:00,4.93333333333333
2016-01-12T19:40:00+08:00,4.93333333333333
2016-01-12T19:50:00+08:00,4.62666666666667
2016-01-12T20:00:00+08:00,4.4
2016-01-12T20:10:00+08:00,4.36666666666667
2016-01-12T20:20:00+08:00,4.53
2016-01-12T20:30:00+08:00,4.59
2016-01-12T20:40:00+08:00,4.56
2016-01-12T20:50:00+08:00,4.36666666666667
2016-01-12T21:00:00+08:00,4.263333333333329
2016-01-12T21:10:00+08:00,4.263333333333329
2016-01-12T21:20:00+08:00,4.4
2016-01-12T21:30:00+08:00,4.46666666666667
2016-01-12T21:40:00+08:00,4.6233333333333295
2016-01-12T21:50:00+08:00,4.69
2016-01-12T22:00:00+08:00,4.8333333333333295
2016-01-12T22:10:00+08:00,4.96666666666667
2016-01-12T22:20:00+08:00,5.09
2016-01-12T22:30:00+08:00,5.09
2016-01-12T22:40:00+08:00,5.19
2016-01-12T22:50:00+08:00,5.2725
2016-01-12T23:00:00+08:00,5.36666666666667
2016-01-12T23:10:00+08:00,5.5
2016-01-12T23:20:00+08:00,5.56
2016-01-12T23:30:00+08:00,5.69
2016-01-12T23:40:00+08:00,5.69
2016-01-12T23:50:00+08:00,5.8
2016-01-13T00:00:00+08:00,5.86666666666667
2016-01-13T00:10:00+08:00,6.0
2016-01-13T00:20:00+08:00,6.0
2016-01-13T00:30:00+08:00,5.73
2016-01-13T00:40:00+08:00,5.53
2016-01-13T00:50:00+08:00,5.5
2016-01-13T01:00:00+08:00,5.56
2016-01-13T01:10:00+08:00,5.5
2016-01-13T01:20:00+08:00,5.43333333333333
2016-01-13T01:30:00+08:00,5.4
2016-01-13T01:40:00+08:00,5.4
2016-01-13T01:50:00+08:00,5.4
2016-01-13T02:00:00+08:00,5.4
2016-01-13T02:10:00+08:00,5.46666666666667
2016-01-13T02:20:00+08:00,5.5
2016-01-13T02:30:00+08:00,5.56
2016-01-13T02:40:00+08:00,5.59
2016-01-13T02:50:00+08:00,5.65666666666667
2016-01-13T03:00:00+08:00,5.69
2016-01-13T03:10:00+08:00,5.69
2016-01-13T03:20:00+08:00,5.69
2016-01-13T03:30:00+08:00,5.69
2016-01-13T03:40:00+08:00,5.72666666666667
2016-01-13T03:50:00+08:00,5.8
2016-01-13T04:00:00+08:00,5.8333333333333295
2016-01-13T04:10:00+08:00,5.8333333333333295
2016-01-13T04:20:00+08:00,5.8
2016-01-13T04:30:00+08:00,5.763333333333329
2016-01-13T04:40:00+08:00,5.6233333333333295
2016-01-13T04:50:00+08:00,5.6233333333333295
2016-01-13T05:00:00+08:00,5.69
2016-01-13T05:10:00+08:00,5.56
2016-01-13T05:20:00+08:00,5.43333333333333
2016-01-13T05:30:00+08:00,5.22666666666667
2016-01-13T05:40:00+08:00,5.36666666666667
2016-01-13T05:50:00+08:00,5.5
2016-01-13T06:00:00+08:00,5.56
2016-01-13T06:10:00+08:00,5.59
2016-01-13T06:20:00+08:00,5.59
2016-01-13T06:30:00+08:00,5.59
2016-01-13T06:40:00+08:00,5.53
2016-01-13T06:50:00+08:00,5.53
2016-01-13T07:00:00+08:00,5.59
2016-01-13T07:10:00+08:00,5.59
2016-01-13T07:20:00+08:00,5.59
2016-01-13T07:30:00+08:00,5.59
2016-01-13T07:40:00+08:00,5.59
2016-01-13T07:50:00+08:00,5.59
2016-01-13T08:00:00+08:00,5.59
2016-01-13T08:10:00+08:00,5.59
2016-01-13T08:20:00+08:00,5.56
2016-01-13T08:30:00+08:00,5.5
2016-01-13T08:40:00+08:00,5.46666666666667
2016-01-13T08:50:00+08:00,5.4
2016-01-13T09:00:00+08:00,5.5
2016-01-13T09:10:00+08:00,5.5
2016-01-13T09:20:00+08:00,5.59
2016-01-13T09:30:00+08:00,5.59
2016-01-13T09:40:00+08:00,5.59
2016-01-13T09:50:00+08:00,5.59
2016-01-13T10:00:00+08:00,5.45
2016-01-13T10:10:00+08:00,5.53
2016-01-13T10:20:00+08:00,5.65666666666667
2016-01-13T10:30:00+08:00,5.72666666666667
2016-01-13T10:40:00+08:00,5.86666666666667
2016-01-13T10:50:00+08:00,5.9
2016-01-13T11:00:00+08:00,5.9
2016-01-13T11:10:00+08:00,5.93333333333333
2016-01-13T11:20:00+08:00,6.06
2016-01-13T11:30:00+08:00,6.22666666666667
2016-01-13T11:40:00+08:00,6.3
2016-01-13T11:50:00+08:00,6.53
2016-01-13T12:00:00+08:00,6.65666666666667
2016-01-13T12:10:00+08:00,6.72666666666667
2016-01-13T12:20:00+08:00,6.86666666666667
2016-01-13T12:30:00+08:00,6.8
2016-01-13T12:40:00+08:00,6.86666666666667
2016-01-13T12:50:00+08:00,7.045
2016-01-13T13:00:00+08:00,6.93333333333333
2016-01-13T13:10:00+08:00,6.93333333333333
2016-01-13T13:20:00+08:00,7.0
2016-01-13T13:30:00+08:00,7.12666666666667
2016-01-13T13:40:00+08:00,7.19
2016-01-13T13:50:00+08:00,6.99666666666667
2016-01-13T14:00:00+08:00,6.46666666666667
2016-01-13T14:10:00+08:00,6.3333333333333295
2016-01-13T14:20:00+08:00,6.6
2016-01-13T14:30:00+08:00,6.93333333333333
2016-01-13T14:40:00+08:00,7.2933333333333294
2016-01-13T14:50:00+08:00,7.7
2016-01-13T15:00:00+08:00,7.9
2016-01-13T15:10:00+08:00,7.8333333333333295
2016-01-13T15:20:00+08:00,7.866666666666669
2016-01-13T15:30:00+08:00,7.72666666666667
2016-01-13T15:40:00+08:00,7.69
2016-01-13T15:50:00+08:00,7.626666666666669
2016-01-13T16:00:00+08:00,7.43333333333333
2016-01-13T16:10:00+08:00,7.15666666666667
2016-01-13T16:20:00+08:00,7.03
2016-01-13T16:30:00+08:00,6.7
2016-01-13T16:40:00+08:00,6.36666666666667
2016-01-13T16:50:00+08:00,5.93333333333333
2016-01-13T17:00:00+08:00,5.66
2016-01-13T17:10:00+08:00,5.33
2016-01-13T17:20:00+08:00,5.06333333333333
2016-01-13T17:30:00+08:00,4.62666666666667
2016-01-13T17:40:00+08:00,4.36666666666667
2016-01-13T17:50:00+08:00,3.9666666666666694
2016-01-13T18:00:00+08:00,3.82666666666667
2016-01-13T18:10:00+08:00,3.7233333333333296
2016-01-13T18:20:00+08:00,3.42
2016-01-13T18:30:00+08:00,3.1566666666666694
2016-01-13T18:40:00+08:00,2.86333333333333
2016-01-13T18:50:00+08:00,2.6566666666666694
2016-01-13T19:00:00+08:00,2.4666666666666694
2016-01-13T19:10:00+08:00,2.4
2016-01-13T19:20:00+08:00,2.22333333333333
2016-01-13T19:30:00+08:00,2.03
2016-01-13T19:40:00+08:00,1.8633333333333295
2016-01-13T19:50:00+08:00,1.79
2016-01-13T20:00:00+08:00,1.7
2016-01-13T20:10:00+08:00,1.7
2016-01-13T20:20:00+08:00,1.63333333333333
2016-01-13T20:30:00+08:00,1.63333333333333
2016-01-13T20:40:00+08:00,1.6
2016-01-13T20:50:00+08:00,1.6
2016-01-13T21:00:00+08:00,1.445
2016-01-13T21:10:00+08:00,1.5
2016-01-13T21:20:00+08:00,1.42666666666667
2016-01-13T21:30:00+08:00,1.29
2016-01-13T21:40:00+08:00,1.23
2016-01-13T21:50:00+08:00,1.16666666666667
2016-01-13T22:00:00+08:00,1.1
2016-01-13T22:10:00+08:00,1.13333333333333
2016-01-13T22:20:00+08:00,1.26
2016-01-13T22:30:00+08:00,1.42666666666667
2016-01-13T22:40:00+08:00,1.56666666666667
2016-01-13T22:50:00+08:00,1.73
2016-01-13T23:00:00+08:00,1.79
2016-01-13T23:10:00+08:00,1.93333333333333
2016-01-13T23:20:00+08:00,1.93333333333333
2016-01-13T23:30:00+08:00,1.9
2016-01-13T23:40:00+08:00,1.9
2016-01-13T23:50:00+08:00,1.8266666666666695
2016-01-14T00:00:00+08:00,1.66666666666667
2016-01-14T00:10:00+08:00,1.6
2016-01-14T00:20:00+08:00,1.46333333333333
2016-01-14T00:30:00+08:00,1.39
2016-01-14T00:40:00+08:00,1.53333333333333
2016-01-14T00:50:00+08:00,1.6
2016-01-14T01:00:00+08:00,1.73
2016-01-14T01:10:00+08:00,1.79
2016-01-14T01:20:00+08:00,1.9
2016-01-14T01:30:00+08:00,2.0266666666666695
2016-01-14T01:40:00+08:00,2.09
2016-01-14T01:50:00+08:00,2.09
2016-01-14T02:00:00+08:00,2.2
2016-01-14T02:10:00+08:00,2.26
2016-01-14T02:20:00+08:00,2.495
2016-01-14T02:30:00+08:00,2.73
2016-01-14T02:40:00+08:00,2.79
2016-01-14T02:50:00+08:00,2.86333333333333
2016-01-14T03:00:00+08:00,2.79
2016-01-14T03:10:00+08:00,2.93333333333333
2016-01-14T03:20:00+08:00,3.0
2016-01-14T03:30:00+08:00,3.09
2016-01-14T03:40:00+08:00,3.09
2016-01-14T03:50:00+08:00,3.06
2016-01-14T04:00:00+08:00,3.06
2016-01-14T04:10:00+08:00,3.0
2016-01-14T04:20:00+08:00,3.0
2016-01-14T04:30:00+08:00,3.03
2016-01-14T04:40:00+08:00,3.09
2016-01-14T04:50:00+08:00,3.09
2016-01-14T05:00:00+08:00,3.09
2016-01-14T05:10:00+08:00,3.09
2016-01-14T05:20:00+08:00,3.09
2016-01-14T05:30:00+08:00,3.09
2016-01-14T05:40:00+08:00,3.12666666666667
2016-01-14T05:50:00+08:00,3.26
2016-01-14T06:00:00+08:00,3.5
2016-01-14T06:10:00+08:00,3.56
2016-01-14T06:20:00+08:00,3.73
2016-01-14T06:30:00+08:00,3.79
2016-01-14T06:40:00+08:00,3.9
2016-01-14T06:50:00+08:00,3.9
2016-01-14T07:00:00+08:00,3.8633333333333297
2016-01-14T07:10:00+08:00,3.79
2016-01-14T07:20:00+08:00,3.79
2016-01-14T07:30:00+08:00,3.79
2016-01-14T07:40:00+08:00,3.79
2016-01-14T07:50:00+08:00,3.79
2016-01-14T08:00:00+08:00,3.79
2016-01-14T08:10:00+08:00,3.79
2016-01-14T08:20:00+08:00,3.8633333333333297
2016-01-14T08:30:00+08:00,3.79
2016-01-14T08:40:00+08:00,3.73
2016-01-14T08:50:00+08:00,3.1
2016-01-14T09:00:00+08:00,2.76666666666667
2016-01-14T09:10:00+08:00,2.5
2016-01-14T09:20:00+08:00,2.43333333333333
2016-01-14T09:30:00+08:00,2.36333333333333
2016-01-14T09:40:00+08:00,2.29
2016-01-14T09:50:00+08:00,2.29
2016-01-14T10:00:00+08:00,2.29
2016-01-14T10:10:00+08:00,2.29
2016-01-14T10:20:00+08:00,2.29
2016-01-14T10:30:00+08:00,2.4
2016-01-14T10:40:00+08:00,2.43333333333333
2016-01-14T10:50:00+08:00,2.5
2016-01-14T11:00:00+08:00,2.62666666666667
2016-01-14T11:10:00+08:00,2.7
2016-01-14T11:20:00+08:00,2.82666666666667
2016-01-14T11:30:00+08:00,2.9666666666666694
2016-01-14T11:40:00+08:00,3.0666666666666695
2016-01-14T11:50:00+08:00,3.26
2016-01-14T12:00:00+08:00,3.43333333333333
2016-01-14T12:10:00+08:00,3.5
2016-01-14T12:20:00+08:00,3.53
2016-01-14T12:30:00+08:00,3.53
2016-01-14T12:40:00+08:00,3.43333333333333
2016-01-14T12:50:00+08:00,3.43333333333333
2016-01-14T13:00:00+08:00,3.53
2016-01-14T13:10:00+08:00,3.6175
2016-01-14T13:20:00+08:00,3.8333333333333295
2016-01-14T13:30:00+08:00,4.16
2016-01-14T13:40:00+08:00,4.36666666666667
2016-01-14T13:50:00+08:00,4.56333333333333
2016-01-14T14:00:00+08:00,4.83
2016-01-14T14:10:00+08:00,5.06333333333333
2016-01-14T14:20:00+08:00,5.263333333333329
2016-01-14T14:30:00+08:00,5.263333333333329
2016-01-14T14:40:00+08:00,5.1233333333333295
2016-01-14T14:50:00+08:00,5.1233333333333295
2016-01-14T15:00:00+08:00,5.1233333333333295
2016-01-14T15:10:00+08:00,5.1233333333333295
2016-01-14T15:20:00+08:00,5.263333333333329
2016-01-14T15:30:00+08:00,5.43333333333333
2016-01-14T15:40:00+08:00,5.43333333333333
2016-01-14T15:50:00+08:00,5.36666666666667
2016-01-14T16:00:00+08:00,5.2725
2016-01-14T16:10:00+08:00,5.263333333333329
2016-01-14T16:20:00+08:00,5.3333333333333295
2016-01-14T16:30:00+08:00,5.4
2016-01-14T16:40:00+08:00,5.263333333333329
2016-01-14T16:50:00+08:00,5.1233333333333295
2016-01-14T17:00:00+08:00,4.96666666666667
2016-01-14T17:10:00+08:00,4.8333333333333295
2016-01-14T17:20:00+08:00,4.8
2016-01-14T17:30:00+08:00,4.72666666666667
2016-01-14T17:40:00+08:00,4.56
2016-01-14T17:50:00+08:00,4.56
2016-01-14T18:00:00+08:00,4.59
2016-01-14T18:10:00+08:00,4.65666666666667
2016-01-14T18:20:00+08:00,4.69
2016-01-14T18:30:00+08:00,4.6233333333333295
2016-01-14T18:40:00+08:00,4.46666666666667
2016-01-14T18:50:00+08:00,4.2975
2016-01-14T19:00:00+08:00,4.19
2016-01-14T19:10:00+08:00,4.263333333333329
2016-01-14T19:20:00+08:00,4.19
2016-01-14T19:30:00+08:00,3.9666666666666694
2016-01-14T19:40:00+08:00,3.9
2016-01-14T19:50:00+08:00,3.9333333333333296
2016-01-14T20:00:00+08:00,4.0
2016-01-14T20:10:00+08:00,4.0
2016-01-14T20:20:00+08:00,4.0
2016-01-14T20:30:00+08:00,4.1233333333333295
2016-01-14T20:40:00+08:00,4.19
2016-01-14T20:50:00+08:00,4.3
2016-01-14T21:00:00+08:00,4.3
2016-01-14T21:10:00+08:00,4.19
2016-01-14T21:20:00+08:00,4.1233333333333295
2016-01-14T21:30:00+08:00,3.895
2016-01-14T21:40:00+08:00,3.6633333333333296
2016-01-14T21:50:00+08:00,3.59
2016-01-14T22:00:00+08:00,3.6266666666666705
2016-01-14T22:10:00+08:00,3.7
2016-01-14T22:20:00+08:00,3.6633333333333296
2016-01-14T22:30:00+08:00,3.4633333333333294
2016-01-14T22:40:00+08:00,2.96
2016-01-14T22:50:00+08:00,2.5
2016-01-14T23:00:00+08:00,2.13333333333333
2016-01-14T23:10:00+08:00,1.93333333333333
2016-01-14T23:20:00+08:00,1.79
2016-01-14T23:30:00+08:00,1.73
2016-01-14T23:40:00+08:00,1.56666666666667
2016-01-14T23:50:00+08:00,1.5
2016-01-15T00:00:00+08:00,1.39
2016-01-15T00:10:00+08:00,1.39
2016-01-15T00:20:00+08:00,1.39
2016-01-15T00:30:00+08:00,1.13333333333333
2016-01-15T00:40:00+08:00,0.866666666666667
2016-01-15T00:50:00+08:00,0.6666666666666669
2016-01-15T01:00:00+08:00,0.5999999999999999
2016-01-15T01:10:00+08:00,0.5
2016-01-15T01:20:00+08:00,0.5
2016-01-15T01:30:00+08:00,0.5333333333333329
2016-01-15T01:40:00+08:00,0.5999999999999999
2016-01-15T01:50:00+08:00,0.6333333333333329
2016-01-15T02:00:00+08:00,0.6999999999999998
2016-01-15T02:10:00+08:00,0.833333333333333
2016-01-15T02:20:00+08:00,0.9
2016-01-15T02:30:00+08:00,1.03333333333333
2016-01-15T02:40:00+08:00,1.16666666666667
2016-01-15T02:50:00+08:00,1.29
2016-01-15T03:00:00+08:00,1.32333333333333
2016-01-15T03:10:00+08:00,1.39
2016-01-15T03:20:00+08:00,1.39
2016-01-15T03:30:00+08:00,1.46333333333333
2016-01-15T03:40:00+08:00,1.63333333333333
2016-01-15T03:50:00+08:00,1.8333333333333297
2016-01-15T04:00:00+08:00,1.93333333333333
2016-01-15T04:10:00+08:00,2.0
2016-01-15T04:20:00+08:00,2.0
2016-01-15T04:30:00+08:00,1.93333333333333
2016-01-15T04:40:00+08:00,1.9
2016-01-15T04:50:00+08:00,1.9
2016-01-15T05:00:00+08:00,1.9
2016-01-15T05:10:00+08:00,2.0266666666666695
2016-01-15T05:20:00+08:00,2.26666666666667
2016-01-15T05:30:00+08:00,2.475
2016-01-15T05:40:00+08:00,2.5
2016-01-15T05:50:00+08:00,2.4
2016-01-15T06:00:00+08:00,2.4
2016-01-15T06:10:00+08:00,2.4
2016-01-15T06:20:00+08:00,2.4
2016-01-15T06:30:00+08:00,2.4
2016-01-15T06:40:00+08:00,2.4666666666666694
2016-01-15T06:50:00+08:00,2.5
2016-01-15T07:00:00+08:00,2.5
2016-01-15T07:10:00+08:00,2.5
2016-01-15T07:20:00+08:00,2.43333333333333
2016-01-15T07:30:00+08:00,2.4
2016-01-15T07:40:00+08:00,2.4
2016-01-15T07:50:00+08:00,2.4
2016-01-15T08:00:00+08:00,2.4
2016-01-15T08:10:00+08:00,2.4
2016-01-15T08:20:00+08:00,2.43333333333333
2016-01-15T08:30:00+08:00,2.5
2016-01-15T08:40:00+08:00,2.53
2016-01-15T08:50:00+08:00,2.59
2016-01-15T09:00:00+08:00,2.56
2016-01-15T09:10:00+08:00,2.5
2016-01-15T09:20:00+08:00,2.59
2016-01-15T09:30:00+08:00,2.59
2016-01-15T09:40:00+08:00,2.7
2016-01-15T09:50:00+08:00,2.76
2016-01-15T10:00:00+08:00,2.73
2016-01-15T10:10:00+08:00,2.86333333333333
2016-01-15T10:20:00+08:00,3.03
2016-01-15T10:30:00+08:00,3.09
2016-01-15T10:40:00+08:00,3.12666666666667
2016-01-15T10:50:00+08:00,3.2
2016-01-15T11:00:00+08:00,3.395
2016-01-15T11:10:00+08:00,3.6566666666666694
2016-01-15T11:20:00+08:00,3.79
2016-01-15T11:30:00+08:00,3.9333333333333296
2016-01-15T11:40:00+08:00,4.0
2016-01-15T11:50:00+08:00,4.03
2016-01-15T12:00:00+08:00,4.09
2016-01-15T12:10:00+08:00,4.22666666666667
2016-01-15T12:20:00+08:00,4.36666666666667
2016-01-15T12:30:00+08:00,4.59
2016-01-15T12:40:00+08:00,4.59
2016-01-15T12:50:00+08:00,4.59
2016-01-15T13:00:00+08:00,4.59
2016-01-15T13:10:00+08:00,4.6233333333333295
2016-01-15T13:20:00+08:00,4.763333333333329
2016-01-15T13:30:00+08:00,4.76
2016-01-15T13:40:00+08:00,4.975
2016-01-15T13:50:00+08:00,4.93333333333333
2016-01-15T14:00:00+08:00,5.03
2016-01-15T14:10:00+08:00,5.03
2016-01-15T14:20:00+08:00,5.1233333333333295
2016-01-15T14:30:00+08:00,5.263333333333329
2016-01-15T14:40:00+08:00,5.36666666666667
2016-01-15T14:50:00+08:00,5.3
2016-01-15T15:00:00+08:00,5.3
2016-01-15T15:10:00+08:00,5.36666666666667
2016-01-15T15:20:00+08:00,5.263333333333329
2016-01-15T15:30:00+08:00,5.06333333333333
2016-01-15T15:40:00+08:00,4.69
2016-01-15T15:50:00+08:00,4.69
2016-01-15T16:00:00+08:00,4.5
2016-01-15T16:10:00+08:00,4.43333333333333
2016-01-15T16:20:00+08:00,4.4
2016-01-15T16:30:00+08:00,4.425
2016-01-15T16:40:00+08:00,4.1
2016-01-15T16:50:00+08:00,3.2
2016-01-15T17:00:00+08:00,1.9
2016-01-15T17:10:00+08:00,2.03
2016-01-15T17:20:00+08:00,2.09
2016-01-15T17:30:00+08:00,2.12666666666667
2016-01-15T17:40:00+08:00,2.26
2016-01-15T17:50:00+08:00,2.43333333333333
2016-01-15T18:00:00+08:00,2.43333333333333
2016-01-15T18:10:00+08:00,2.43333333333333
2016-01-15T18:20:00+08:00,2.5
2016-01-15T18:30:00+08:00,2.4
2016-01-15T18:40:00+08:00,2.4
2016-01-15T18:50:00+08:00,2.36333333333333
2016-01-15T19:00:00+08:00,2.29
2016-01-15T19:10:00+08:00,2.29
2016-01-15T19:20:00+08:00,2.14
2016-01-15T19:30:00+08:00,2.16333333333333
2016-01-15T19:40:00+08:00,2.23
2016-01-15T19:50:00+08:00,2.29
2016-01-15T20:00:00+08:00,2.32666666666667
2016-01-15T20:10:00+08:00,2.4
2016-01-15T20:20:00+08:00,2.36333333333333
2016-01-15T20:30:00+08:00,2.29
2016-01-15T20:40:00+08:00,2.26
2016-01-15T20:50:00+08:00,1.86666666666667
2016-01-15T21:00:00+08:00,1.35666666666667
2016-01-15T21:10:00+08:00,1.23
2016-01-15T21:20:00+08:00,1.29
2016-01-15T21:30:00+08:00,1.35666666666667
2016-01-15T21:40:00+08:00,1.7
2016-01-15T21:50:00+08:00,1.9666666666666697
2016-01-15T22:00:00+08:00,2.145
2016-01-15T22:10:00+08:00,2.4
2016-01-15T22:20:00+08:00,2.4
2016-01-15T22:30:00+08:00,2.4
