Time,root.energy.d0.rv2(DOUBLE)
2016-01-13T01:00:00+08:00,5.043656309135257
2016-01-13T01:10:00+08:00,46.36510442942381
2016-01-13T01:20:00+08:00,14.16162501554936
2016-01-13T01:30:00+08:00,29.528657940682024
2016-01-13T01:40:00+08:00,5.518030247185379
2016-01-13T01:50:00+08:00,42.02535160584375
2016-01-13T02:00:00+08:00,15.89818422216922
2016-01-13T02:10:00+08:00,39.14256684947759
2016-01-13T02:20:00+08:00,13.37541036773473
2016-01-13T02:30:00+08:00,10.932264244183896
2016-01-13T02:40:00+08:00,25.839841819833964
2016-01-13T02:50:00+08:00,13.447529601398855
2016-01-13T03:00:00+08:00,9.058416367042808
2016-01-13T03:10:00+08:00,25.928806874435395
2016-01-13T03:20:00+08:00,28.13914678990841
2016-01-13T03:30:00+08:00,6.457842723466456
2016-01-13T03:40:00+08:00,12.818380200769752
2016-01-13T03:50:00+08:00,35.8967637992464
2016-01-13T04:00:00+08:00,48.07049682131037
2016-01-13T04:10:00+08:00,5.007042328361422
2016-01-13T04:20:00+08:00,38.16113447537646
2016-01-13T04:30:00+08:00,47.39831773331389
2016-01-13T04:40:00+08:00,40.931734419427805
2016-01-13T04:50:00+08:00,15.414616535417736
2016-01-13T05:00:00+08:00,32.47897302499041
2016-01-13T05:10:00+08:00,47.667772555723786
2016-01-13T05:20:00+08:00,47.68663250142709
2016-01-13T05:30:00+08:00,16.99896017089486
2016-01-13T05:40:00+08:00,13.123705505859107
2016-01-13T05:50:00+08:00,8.272696658968925
2016-01-13T06:00:00+08:00,16.108402831014246
2016-01-13T06:10:00+08:00,25.50626032752916
2016-01-13T06:20:00+08:00,46.19842356769368
2016-01-13T06:30:00+08:00,25.547984917648137
2016-01-13T06:40:00+08:00,12.881063041277228
2016-01-13T06:50:00+08:00,2.323044347576797
2016-01-13T07:00:00+08:00,20.892812917009
2016-01-13T07:10:00+08:00,42.70007511368021
2016-01-13T07:20:00+08:00,17.36153388628736
2016-01-13T07:30:00+08:00,6.57211602665484
2016-01-13T07:40:00+08:00,18.72434322722256
2016-01-13T07:50:00+08:00,31.571011419873685
2016-01-13T08:00:00+08:00,19.50394668383524
2016-01-13T08:10:00+08:00,34.481392439920455
2016-01-13T08:20:00+08:00,34.47067062370479
2016-01-13T08:30:00+08:00,27.745031157974157
2016-01-13T08:40:00+08:00,21.481220389250662
2016-01-13T08:50:00+08:00,22.63600314036012
2016-01-13T09:00:00+08:00,15.322162944357842
2016-01-13T09:10:00+08:00,28.917697200085968
2016-01-13T09:20:00+08:00,45.51851521246135
2016-01-13T09:30:00+08:00,7.130204106215388
2016-01-13T09:40:00+08:00,20.75238126562908
2016-01-13T09:50:00+08:00,10.546287533361465
2016-01-13T10:00:00+08:00,21.43751854309812
2016-01-13T10:10:00+08:00,6.634498760104179
2016-01-13T10:20:00+08:00,23.004822293296456
2016-01-13T10:30:00+08:00,47.14785296237096
2016-01-13T10:40:00+08:00,38.09869308024645
2016-01-13T10:50:00+08:00,46.64549144217744
2016-01-13T11:00:00+08:00,23.533924878574908
2016-01-13T11:10:00+08:00,30.17940338468179
2016-01-13T11:20:00+08:00,24.249484029132873
2016-01-13T11:30:00+08:00,5.440315825399011
2016-01-13T11:40:00+08:00,12.386341649107637
2016-01-13T11:50:00+08:00,24.925726535730064
2016-01-13T12:00:00+08:00,18.643335404340178
2016-01-13T12:10:00+08:00,46.73456851160154
2016-01-13T12:20:00+08:00,26.199303893372416
2016-01-13T12:30:00+08:00,15.857233584392816
2016-01-13T12:40:00+08:00,13.89830147381872
2016-01-13T12:50:00+08:00,39.37702538678423
2016-01-13T13:00:00+08:00,35.12312562670559
2016-01-13T13:10:00+08:00,8.251381933223456
2016-01-13T13:20:00+08:00,3.2228769385255878
2016-01-13T13:30:00+08:00,37.73528108140454
2016-01-13T13:40:00+08:00,31.02050165180117
2016-01-13T13:50:00+08:00,8.478838333394378
2016-01-13T14:00:00+08:00,3.1107026152312756
2016-01-13T14:10:00+08:00,5.4514634306542575
2016-01-13T14:20:00+08:00,19.08581758616492
2016-01-13T14:30:00+08:00,8.465545729268342
2016-01-13T14:40:00+08:00,14.93262710282579
2016-01-13T14:50:00+08:00,9.610476752277464
2016-01-13T15:00:00+08:00,12.858501065056773
2016-01-13T15:10:00+08:00,9.061591140925884
2016-01-13T15:20:00+08:00,23.865685483906415
2016-01-13T15:30:00+08:00,38.53685214417055
2016-01-13T15:40:00+08:00,1.3893561204895375
2016-01-13T15:50:00+08:00,26.36553884949535
2016-01-13T16:00:00+08:00,44.01595344534144
2016-01-13T16:10:00+08:00,18.653168599121273
2016-01-13T16:20:00+08:00,2.397956582717597
2016-01-13T16:30:00+08:00,6.931412336416543
2016-01-13T16:40:00+08:00,16.074606019537896
2016-01-13T16:50:00+08:00,7.741580565925687
2016-01-13T17:00:00+08:00,6.611408607568592
2016-01-13T17:10:00+08:00,11.065296386368573
2016-01-13T17:20:00+08:00,11.31903980858624
2016-01-13T17:30:00+08:00,6.57082669204101
2016-01-13T17:40:00+08:00,49.07817301573232
2016-01-13T17:50:00+08:00,16.3506863405928
2016-01-13T18:00:00+08:00,25.34697485389188
2016-01-13T18:10:00+08:00,34.072125738020986
2016-01-13T18:20:00+08:00,4.958455159794539
2016-01-13T18:30:00+08:00,5.94512791140005
2016-01-13T18:40:00+08:00,2.5219829753041267
2016-01-13T18:50:00+08:00,46.46269598742946
2016-01-13T19:00:00+08:00,33.68561164243147
2016-01-13T19:10:00+08:00,4.742892773356289
2016-01-13T19:20:00+08:00,24.629806040320545
2016-01-13T19:30:00+08:00,23.07759203249589
2016-01-13T19:40:00+08:00,18.760826543439176
2016-01-13T19:50:00+08:00,49.55496097682044
2016-01-13T20:00:00+08:00,8.817535685375331
2016-01-13T20:10:00+08:00,40.671760425902896
2016-01-13T20:20:00+08:00,3.4223318565636878
2016-01-13T20:30:00+08:00,20.022487337701023
2016-01-13T20:40:00+08:00,7.057216286193579
2016-01-13T20:50:00+08:00,9.665493119973688
2016-01-13T21:00:00+08:00,42.06758583895862
2016-01-13T21:10:00+08:00,35.99569941870868
2016-01-13T21:20:00+08:00,13.360604154877365
2016-01-13T21:30:00+08:00,24.750082241371278
2016-01-13T21:40:00+08:00,4.155694891232997
2016-01-13T21:50:00+08:00,17.694212030619383
2016-01-13T22:00:00+08:00,48.460440267808735
2016-01-13T22:10:00+08:00,31.235709483735263
2016-01-13T22:20:00+08:00,33.23091248748824
2016-01-13T22:30:00+08:00,15.624482824932784
2016-01-13T22:40:00+08:00,20.284480636473745
2016-01-13T22:50:00+08:00,49.80386857641861
2016-01-13T23:00:00+08:00,42.75411781854928
2016-01-13T23:10:00+08:00,47.67741980031133
2016-01-13T23:20:00+08:00,40.61525461729616
2016-01-13T23:30:00+08:00,39.10910579143092
2016-01-13T23:40:00+08:00,13.393906445708124
2016-01-13T23:50:00+08:00,38.107576477341354
2016-01-14T00:00:00+08:00,49.315579456742846
2016-01-14T00:10:00+08:00,14.680277451407164
2016-01-14T00:20:00+08:00,19.967555347830057
2016-01-14T00:30:00+08:00,40.6065761926584
2016-01-14T00:40:00+08:00,3.857583459466696
2016-01-14T00:50:00+08:00,18.184840492904183
2016-01-14T01:00:00+08:00,22.129623359069228
2016-01-14T01:10:00+08:00,7.835706626065075
2016-01-14T01:20:00+08:00,29.1102635092102
2016-01-14T01:30:00+08:00,48.50810894276946
2016-01-14T01:40:00+08:00,49.47499167174101
2016-01-14T01:50:00+08:00,8.822601824067533
2016-01-14T02:00:00+08:00,27.106521220412105
2016-01-14T02:10:00+08:00,19.2151946015656
2016-01-14T02:20:00+08:00,33.80820254096761
2016-01-14T02:30:00+08:00,13.4646889870055
2016-01-14T02:40:00+08:00,23.46254711737856
2016-01-14T02:50:00+08:00,8.590004115831107
2016-01-14T03:00:00+08:00,18.45947311958298
2016-01-14T03:10:00+08:00,36.27026362810284
2016-01-14T03:20:00+08:00,24.307455215603117
2016-01-14T03:30:00+08:00,3.190123336389661
2016-01-14T03:40:00+08:00,39.22731149941682
2016-01-14T03:50:00+08:00,20.91608179034665
2016-01-14T04:00:00+08:00,49.050904239993535
2016-01-14T04:10:00+08:00,14.144197793211788
2016-01-14T04:20:00+08:00,42.39410747541115
2016-01-14T04:30:00+08:00,4.111961543094367
2016-01-14T04:40:00+08:00,44.32293752906844
2016-01-14T04:50:00+08:00,23.59653654275462
2016-01-14T05:00:00+08:00,5.455048172734678
2016-01-14T05:10:00+08:00,16.66389922611415
2016-01-14T05:20:00+08:00,41.8708284618333
2016-01-14T05:30:00+08:00,13.842492084950209
2016-01-14T05:40:00+08:00,29.35175707098097
2016-01-14T05:50:00+08:00,41.83661348652095
2016-01-14T06:00:00+08:00,3.5577011993154883
2016-01-14T06:10:00+08:00,35.13893716735765
2016-01-14T06:20:00+08:00,34.941226860973984
2016-01-14T06:30:00+08:00,23.198119050357487
2016-01-14T06:40:00+08:00,21.84655552264303
2016-01-14T06:50:00+08:00,28.108839388005435
2016-01-14T07:00:00+08:00,46.42416131682693
2016-01-14T07:10:00+08:00,11.523320712149143
2016-01-14T07:20:00+08:00,11.090687720570712
2016-01-14T07:30:00+08:00,21.010794665198773
2016-01-14T07:40:00+08:00,16.676040284801275
2016-01-14T07:50:00+08:00,43.24037751648575
2016-01-14T08:00:00+08:00,8.859726786613464
2016-01-14T08:10:00+08:00,24.665936431847513
2016-01-14T08:20:00+08:00,21.4856683393009
2016-01-14T08:30:00+08:00,28.21319214999676
2016-01-14T08:40:00+08:00,32.80811577569693
2016-01-14T08:50:00+08:00,48.9277031389065
2016-01-14T09:00:00+08:00,11.608057422563432
2016-01-14T09:10:00+08:00,12.040579807944596
2016-01-14T09:20:00+08:00,39.841804199386395
2016-01-14T09:30:00+08:00,41.58358575077728
2016-01-14T09:40:00+08:00,5.675385321956128
2016-01-14T09:50:00+08:00,48.165600816719234
2016-01-14T10:00:00+08:00,7.36614498309791
2016-01-14T10:10:00+08:00,7.181347138248384
2016-01-14T10:20:00+08:00,46.261496760416776
2016-01-14T10:30:00+08:00,25.35178012913093
2016-01-14T10:40:00+08:00,7.7425508527085185
2016-01-14T10:50:00+08:00,17.415102606173605
2016-01-14T11:00:00+08:00,32.9910512897186
2016-01-14T11:10:00+08:00,15.588618721812963
2016-01-14T11:20:00+08:00,17.57867046399042
2016-01-14T11:30:00+08:00,7.392285345122217
2016-01-14T11:40:00+08:00,32.943880453240126
2016-01-14T11:50:00+08:00,9.253498225007206
2016-01-14T12:00:00+08:00,47.718906844966114
2016-01-14T12:10:00+08:00,44.89242460113019
2016-01-14T12:20:00+08:00,47.18485272023826
2016-01-14T12:30:00+08:00,36.184537562076
2016-01-14T12:40:00+08:00,18.517853296361864
2016-01-14T12:50:00+08:00,39.05087701277807
2016-01-14T13:00:00+08:00,0.5574754322879016
2016-01-14T13:10:00+08:00,47.015435609500855
2016-01-14T13:20:00+08:00,49.68746131053194
2016-01-14T13:30:00+08:00,17.87028725957498
2016-01-14T13:40:00+08:00,37.381753174122416
2016-01-14T13:50:00+08:00,39.64545119088143
2016-01-14T14:00:00+08:00,35.29295031912625
2016-01-14T14:10:00+08:00,23.79125193692744
2016-01-14T14:20:00+08:00,24.73272630013525
2016-01-14T14:30:00+08:00,15.402622439432887
2016-01-14T14:40:00+08:00,34.75061231292784
2016-01-14T14:50:00+08:00,41.139665280934416
2016-01-14T15:00:00+08:00,21.73588203731924
2016-01-14T15:10:00+08:00,25.736632640473545
2016-01-14T15:20:00+08:00,33.1505483831279
2016-01-14T15:30:00+08:00,7.15832932619378
2016-01-14T15:40:00+08:00,17.22436968702823
2016-01-14T15:50:00+08:00,20.28817911632359
2016-01-14T16:00:00+08:00,4.265550291165709
2016-01-14T16:10:00+08:00,46.6285964124836
2016-01-14T16:20:00+08:00,41.9192033354193
2016-01-14T16:30:00+08:00,43.971664807759225
2016-01-14T16:40:00+08:00,46.785623382311314
2016-01-14T16:50:00+08:00,3.623031673487276
2016-01-14T17:00:00+08:00,18.93797202501446
2016-01-14T17:10:00+08:00,26.89324613893405
2016-01-14T17:20:00+08:00,5.252506933175027
2016-01-14T17:30:00+08:00,40.084385278169066
2016-01-14T17:40:00+08:00,36.98208729038015
2016-01-14T17:50:00+08:00,2.6074506691657007
2016-01-14T18:00:00+08:00,24.10847865976393
2016-01-14T18:10:00+08:00,46.02589203277602
2016-01-14T18:20:00+08:00,2.07642144523561
2016-01-14T18:30:00+08:00,14.699589950032532
2016-01-14T18:40:00+08:00,25.042524363379925
2016-01-14T18:50:00+08:00,30.48744675470516
2016-01-14T19:00:00+08:00,13.21245247963816
2016-01-14T19:10:00+08:00,21.15493047749624
2016-01-14T19:20:00+08:00,18.32818081602454
2016-01-14T19:30:00+08:00,47.12526611983776
2016-01-14T19:40:00+08:00,6.1861782567575565
2016-01-14T19:50:00+08:00,3.501633962150663
2016-01-14T20:00:00+08:00,48.21585189783946
2016-01-14T20:10:00+08:00,22.125505411531776
2016-01-14T20:20:00+08:00,18.513619014993306
2016-01-14T20:30:00+08:00,8.512179006356748
2016-01-14T20:40:00+08:00,2.7095214696601038
2016-01-14T20:50:00+08:00,32.891403464600444
2016-01-14T21:00:00+08:00,28.90809583477676
2016-01-14T21:10:00+08:00,49.355088197626166
2016-01-14T21:20:00+08:00,30.189620074816048
2016-01-14T21:30:00+08:00,3.2474959385581315
2016-01-14T21:40:00+08:00,8.105454093310982
2016-01-14T21:50:00+08:00,23.769896023441103
2016-01-14T22:00:00+08:00,0.0966417370364069
2016-01-14T22:10:00+08:00,22.07295715343207
2016-01-14T22:20:00+08:00,13.046486862003803
2016-01-14T22:30:00+08:00,46.920687274541706
2016-01-14T22:40:00+08:00,35.79166418639943
2016-01-14T22:50:00+08:00,8.154273917898534
2016-01-14T23:00:00+08:00,23.809400922618806
2016-01-14T23:10:00+08:00,34.51283614849672
2016-01-14T23:20:00+08:00,23.04475897690281
2016-01-14T23:30:00+08:00,47.75733691640198
2016-01-14T23:40:00+08:00,35.62700612237677
2016-01-14T23:50:00+08:00,19.85739666270092
2016-01-15T00:00:00+08:00,5.886030604597181
2016-01-15T00:10:00+08:00,12.00581365264952
2016-01-15T00:20:00+08:00,43.181528325658284
2016-01-15T00:30:00+08:00,21.79882008349523
2016-01-15T00:40:00+08:00,24.893402599263936
2016-01-15T00:50:00+08:00,34.59638360654935
2016-01-15T01:00:00+08:00,38.0156640894711
2016-01-15T01:10:00+08:00,7.770061132032424
2016-01-15T01:20:00+08:00,42.47285465244204
2016-01-15T01:30:00+08:00,47.34089095145464
2016-01-15T01:40:00+08:00,29.42095951875672
2016-01-15T01:50:00+08:00,25.112540763802823
2016-01-15T02:00:00+08:00,9.488995885476468
2016-01-15T02:10:00+08:00,0.0918429112061858
2016-01-15T02:20:00+08:00,43.87890311190858
2016-01-15T02:30:00+08:00,6.7055668914690605
2016-01-15T02:40:00+08:00,1.1370612075552344
2016-01-15T02:50:00+08:00,46.95683530298993
2016-01-15T03:00:00+08:00,14.647436141967772
2016-01-15T03:10:00+08:00,8.216328721027821
2016-01-15T03:20:00+08:00,19.95512779103592
2016-01-15T03:30:00+08:00,22.978770604822785
2016-01-15T03:40:00+08:00,21.701542427763343
2016-01-15T03:50:00+08:00,25.85049131885171
2016-01-15T04:00:00+08:00,42.31228763237596
2016-01-15T04:10:00+08:00,2.7582143200561404
2016-01-15T04:20:00+08:00,27.7088530594483
2016-01-15T04:30:00+08:00,34.41376187838613
2016-01-15T04:40:00+08:00,32.90287768468261
2016-01-15T04:50:00+08:00,33.16713626263663
2016-01-15T05:00:00+08:00,23.611710127443075
2016-01-15T05:10:00+08:00,48.47640830557793
2016-01-15T05:20:00+08:00,20.109853136818856
2016-01-15T05:30:00+08:00,42.477605189196765
2016-01-15T05:40:00+08:00,37.83224537037313
2016-01-15T05:50:00+08:00,26.630060968454927
2016-01-15T06:00:00+08:00,43.70748304063454
2016-01-15T06:10:00+08:00,23.355755780357867
2016-01-15T06:20:00+08:00,0.4064227687194943
2016-01-15T06:30:00+08:00,36.388350231572986
2016-01-15T06:40:00+08:00,35.829473938792944
2016-01-15T06:50:00+08:00,9.371318551711738
2016-01-15T07:00:00+08:00,32.30336384149268
2016-01-15T07:10:00+08:00,27.098963991738852
2016-01-15T07:20:00+08:00,16.76603798987344
2016-01-15T07:30:00+08:00,31.8954361602664
2016-01-15T07:40:00+08:00,41.460053191985935
2016-01-15T07:50:00+08:00,35.44875992229208
2016-01-15T08:00:00+08:00,17.427517543546855
2016-01-15T08:10:00+08:00,6.416393746621907
2016-01-15T08:20:00+08:00,19.403924443759024
2016-01-15T08:30:00+08:00,46.40887741697952
2016-01-15T08:40:00+08:00,40.21953856572509
2016-01-15T08:50:00+08:00,37.93484035413712
2016-01-15T09:00:00+08:00,47.86249444587156
2016-01-15T09:10:00+08:00,49.695693934336305
2016-01-15T09:20:00+08:00,30.322049732785672
2016-01-15T09:30:00+08:00,1.4688582741655407
2016-01-15T09:40:00+08:00,16.822267894167453
2016-01-15T09:50:00+08:00,13.88290433678776
2016-01-15T10:00:00+08:00,5.859877506736666
2016-01-15T10:10:00+08:00,2.1609129500575364
2016-01-15T10:20:00+08:00,18.51548928534612
2016-01-15T10:30:00+08:00,16.843915439676493
2016-01-15T10:40:00+08:00,8.682627673260868
2016-01-15T10:50:00+08:00,31.088663975242525
2016-01-15T11:00:00+08:00,19.89218137459829
2016-01-15T11:10:00+08:00,47.78378843329847
2016-01-15T11:20:00+08:00,32.66747215529904
2016-01-15T11:30:00+08:00,16.43718583509326
2016-01-15T11:40:00+08:00,9.85733567504212
2016-01-15T11:50:00+08:00,5.767116241622716
2016-01-15T12:00:00+08:00,49.79827393544838
2016-01-15T12:10:00+08:00,18.96383626153693
2016-01-15T12:20:00+08:00,28.099404636304826
2016-01-15T12:30:00+08:00,36.63590088253841
2016-01-15T12:40:00+08:00,43.54027764638886
2016-01-15T12:50:00+08:00,28.60851298319176
2016-01-15T13:00:00+08:00,0.5518035497516393
2016-01-15T13:10:00+08:00,45.31576306326314
2016-01-15T13:20:00+08:00,38.532681576907635
2016-01-15T13:30:00+08:00,19.12523116916418
2016-01-15T13:40:00+08:00,4.702294443268329
