Time,root.energy.d0.Appliances(DOUBLE)
2016-02-27T10:30:00+08:00,50
2016-02-27T10:40:00+08:00,130
2016-02-27T10:50:00+08:00,380
2016-02-27T11:00:00+08:00,320
2016-02-27T11:10:00+08:00,130
2016-02-27T11:20:00+08:00,110
2016-02-27T11:30:00+08:00,100
2016-02-27T11:40:00+08:00,100
2016-02-27T11:50:00+08:00,100
2016-02-27T12:00:00+08:00,110
2016-02-27T12:10:00+08:00,100
2016-02-27T12:20:00+08:00,90
2016-02-27T12:30:00+08:00,100
2016-02-27T12:40:00+08:00,100
2016-02-27T12:50:00+08:00,70
2016-02-27T13:00:00+08:00,70
2016-02-27T13:10:00+08:00,70
2016-02-27T13:20:00+08:00,50
2016-02-27T13:30:00+08:00,120
2016-02-27T13:40:00+08:00,480
2016-02-27T13:50:00+08:00,330
2016-02-27T14:00:00+08:00,290
2016-02-27T14:10:00+08:00,260
2016-02-27T14:20:00+08:00,220
2016-02-27T14:30:00+08:00,190
2016-02-27T14:40:00+08:00,70
2016-02-27T14:50:00+08:00,70
2016-02-27T15:00:00+08:00,60
2016-02-27T15:10:00+08:00,60
2016-02-27T15:20:00+08:00,80
2016-02-27T15:30:00+08:00,60
2016-02-27T15:40:00+08:00,60
2016-02-27T15:50:00+08:00,60
2016-02-27T16:00:00+08:00,60
2016-02-27T16:10:00+08:00,70
2016-02-27T16:20:00+08:00,40
2016-02-27T16:30:00+08:00,40
2016-02-27T16:40:00+08:00,50
2016-02-27T16:50:00+08:00,60
2016-02-27T17:00:00+08:00,60
2016-02-27T17:10:00+08:00,60
2016-02-27T17:20:00+08:00,70
2016-02-27T17:30:00+08:00,60
2016-02-27T17:40:00+08:00,80
2016-02-27T17:50:00+08:00,80
2016-02-27T18:00:00+08:00,90
2016-02-27T18:10:00+08:00,100
2016-02-27T18:20:00+08:00,90
2016-02-27T18:30:00+08:00,100
2016-02-27T18:40:00+08:00,90
2016-02-27T18:50:00+08:00,90
2016-02-27T19:00:00+08:00,80
2016-02-27T19:10:00+08:00,80
2016-02-27T19:20:00+08:00,80
2016-02-27T19:30:00+08:00,80
2016-02-27T19:40:00+08:00,140
2016-02-27T19:50:00+08:00,110
2016-02-27T20:00:00+08:00,100
2016-02-27T20:10:00+08:00,110
2016-02-27T20:20:00+08:00,100
2016-02-27T20:30:00+08:00,100
2016-02-27T20:40:00+08:00,110
2016-02-27T20:50:00+08:00,110
2016-02-27T21:00:00+08:00,110
2016-02-27T21:10:00+08:00,110
2016-02-27T21:20:00+08:00,100
2016-02-27T21:30:00+08:00,100
2016-02-27T21:40:00+08:00,100
2016-02-27T21:50:00+08:00,90
2016-02-27T22:00:00+08:00,90
2016-02-27T22:10:00+08:00,50
2016-02-27T22:20:00+08:00,60
2016-02-27T22:30:00+08:00,50
2016-02-27T22:40:00+08:00,60
2016-02-27T22:50:00+08:00,80
2016-02-27T23:00:00+08:00,80
2016-02-27T23:10:00+08:00,80
2016-02-27T23:20:00+08:00,70
2016-02-27T23:30:00+08:00,80
2016-02-27T23:40:00+08:00,70
2016-02-27T23:50:00+08:00,60
2016-02-28T00:00:00+08:00,50
2016-02-28T00:10:00+08:00,60
2016-02-28T00:20:00+08:00,50
2016-02-28T00:30:00+08:00,40
2016-02-28T00:40:00+08:00,60
2016-02-28T00:50:00+08:00,30
2016-02-28T01:00:00+08:00,40
2016-02-28T01:10:00+08:00,30
2016-02-28T01:20:00+08:00,40
2016-02-28T01:30:00+08:00,50
2016-02-28T01:40:00+08:00,60
2016-02-28T01:50:00+08:00,50
2016-02-28T02:00:00+08:00,50
2016-02-28T02:10:00+08:00,60
2016-02-28T02:20:00+08:00,50
2016-02-28T02:30:00+08:00,60
2016-02-28T02:40:00+08:00,60
2016-02-28T02:50:00+08:00,40
2016-02-28T03:00:00+08:00,50
2016-02-28T03:10:00+08:00,50
2016-02-28T03:20:00+08:00,50
2016-02-28T03:30:00+08:00,40
2016-02-28T03:40:00+08:00,30
2016-02-28T03:50:00+08:00,30
2016-02-28T04:00:00+08:00,40
2016-02-28T04:10:00+08:00,50
2016-02-28T04:20:00+08:00,50
2016-02-28T04:30:00+08:00,40
2016-02-28T04:40:00+08:00,50
2016-02-28T04:50:00+08:00,50
2016-02-28T05:00:00+08:00,60
2016-02-28T05:10:00+08:00,70
2016-02-28T05:20:00+08:00,50
2016-02-28T05:30:00+08:00,50
2016-02-28T05:40:00+08:00,60
2016-02-28T05:50:00+08:00,40
2016-02-28T06:00:00+08:00,50
2016-02-28T06:10:00+08:00,30
2016-02-28T06:20:00+08:00,40
2016-02-28T06:30:00+08:00,40
2016-02-28T06:40:00+08:00,50
2016-02-28T06:50:00+08:00,50
2016-02-28T07:00:00+08:00,50
2016-02-28T07:10:00+08:00,50
2016-02-28T07:20:00+08:00,50
2016-02-28T07:30:00+08:00,50
2016-02-28T07:40:00+08:00,60
2016-02-28T07:50:00+08:00,50
2016-02-28T08:00:00+08:00,90
2016-02-28T08:10:00+08:00,70
2016-02-28T08:20:00+08:00,90
2016-02-28T08:30:00+08:00,50
2016-02-28T08:40:00+08:00,30
2016-02-28T08:50:00+08:00,30
2016-02-28T09:00:00+08:00,50
2016-02-28T09:10:00+08:00,70
2016-02-28T09:20:00+08:00,90
2016-02-28T09:30:00+08:00,150
2016-02-28T09:40:00+08:00,70
2016-02-28T09:50:00+08:00,50
2016-02-28T10:00:00+08:00,50
2016-02-28T10:10:00+08:00,50
2016-02-28T10:20:00+08:00,50
2016-02-28T10:30:00+08:00,60
2016-02-28T10:40:00+08:00,50
2016-02-28T10:50:00+08:00,60
2016-02-28T11:00:00+08:00,30
2016-02-28T11:10:00+08:00,30
2016-02-28T11:20:00+08:00,30
2016-02-28T11:30:00+08:00,30
2016-02-28T11:40:00+08:00,50
2016-02-28T11:50:00+08:00,60
2016-02-28T12:00:00+08:00,60
2016-02-28T12:10:00+08:00,50
2016-02-28T12:20:00+08:00,50
2016-02-28T12:30:00+08:00,50
2016-02-28T12:40:00+08:00,50
2016-02-28T12:50:00+08:00,60
2016-02-28T13:00:00+08:00,50
2016-02-28T13:10:00+08:00,50
2016-02-28T13:20:00+08:00,60
2016-02-28T13:30:00+08:00,40
2016-02-28T13:40:00+08:00,30
2016-02-28T13:50:00+08:00,30
2016-02-28T14:00:00+08:00,30
2016-02-28T14:10:00+08:00,50
2016-02-28T14:20:00+08:00,60
2016-02-28T14:30:00+08:00,60
2016-02-28T14:40:00+08:00,60
2016-02-28T14:50:00+08:00,50
2016-02-28T15:00:00+08:00,60
2016-02-28T15:10:00+08:00,40
2016-02-28T15:20:00+08:00,50
2016-02-28T15:30:00+08:00,50
2016-02-28T15:40:00+08:00,50
2016-02-28T15:50:00+08:00,60
2016-02-28T16:00:00+08:00,50
2016-02-28T16:10:00+08:00,40
2016-02-28T16:20:00+08:00,30
2016-02-28T16:30:00+08:00,20
2016-02-28T16:40:00+08:00,40
2016-02-28T16:50:00+08:00,60
2016-02-28T17:00:00+08:00,40
2016-02-28T17:10:00+08:00,60
2016-02-28T17:20:00+08:00,60
2016-02-28T17:30:00+08:00,60
2016-02-28T17:40:00+08:00,50
2016-02-28T17:50:00+08:00,50
2016-02-28T18:00:00+08:00,50
2016-02-28T18:10:00+08:00,50
2016-02-28T18:20:00+08:00,60
2016-02-28T18:30:00+08:00,40
2016-02-28T18:40:00+08:00,30
2016-02-28T18:50:00+08:00,40
2016-02-28T19:00:00+08:00,40
2016-02-28T19:10:00+08:00,50
2016-02-28T19:20:00+08:00,60
2016-02-28T19:30:00+08:00,40
2016-02-28T19:40:00+08:00,50
2016-02-28T19:50:00+08:00,50
2016-02-28T20:00:00+08:00,60
2016-02-28T20:10:00+08:00,60
2016-02-28T20:20:00+08:00,80
2016-02-28T20:30:00+08:00,130
2016-02-28T20:40:00+08:00,110
2016-02-28T20:50:00+08:00,100
2016-02-28T21:00:00+08:00,80
2016-02-28T21:10:00+08:00,100
2016-02-28T21:20:00+08:00,110
2016-02-28T21:30:00+08:00,120
2016-02-28T21:40:00+08:00,70
2016-02-28T21:50:00+08:00,70
2016-02-28T22:00:00+08:00,70
2016-02-28T22:10:00+08:00,60
2016-02-28T22:20:00+08:00,50
2016-02-28T22:30:00+08:00,50
2016-02-28T22:40:00+08:00,60
2016-02-28T22:50:00+08:00,50
2016-02-28T23:00:00+08:00,30
2016-02-28T23:10:00+08:00,40
2016-02-28T23:20:00+08:00,30
2016-02-28T23:30:00+08:00,40
2016-02-28T23:40:00+08:00,60
2016-02-28T23:50:00+08:00,50
2016-02-29T00:00:00+08:00,60
2016-02-29T00:10:00+08:00,70
2016-02-29T00:20:00+08:00,50
2016-02-29T00:30:00+08:00,50
2016-02-29T00:40:00+08:00,60
2016-02-29T00:50:00+08:00,50
2016-02-29T01:00:00+08:00,40
2016-02-29T01:10:00+08:00,30
2016-02-29T01:20:00+08:00,40
2016-02-29T01:30:00+08:00,30
2016-02-29T01:40:00+08:00,60
2016-02-29T01:50:00+08:00,50
2016-02-29T02:00:00+08:00,50
2016-02-29T02:10:00+08:00,50
2016-02-29T02:20:00+08:00,60
2016-02-29T02:30:00+08:00,40
2016-02-29T02:40:00+08:00,60
2016-02-29T02:50:00+08:00,60
2016-02-29T03:00:00+08:00,50
2016-02-29T03:10:00+08:00,50
2016-02-29T03:20:00+08:00,30
2016-02-29T03:30:00+08:00,30
2016-02-29T03:40:00+08:00,30
2016-02-29T03:50:00+08:00,40
2016-02-29T04:00:00+08:00,60
2016-02-29T04:10:00+08:00,60
2016-02-29T04:20:00+08:00,50
2016-02-29T04:30:00+08:00,50
2016-02-29T04:40:00+08:00,50
2016-02-29T04:50:00+08:00,50
2016-02-29T05:00:00+08:00,50
2016-02-29T05:10:00+08:00,50
2016-02-29T05:20:00+08:00,50
2016-02-29T05:30:00+08:00,40
2016-02-29T05:40:00+08:00,40
2016-02-29T05:50:00+08:00,40
2016-02-29T06:00:00+08:00,30
2016-02-29T06:10:00+08:00,50
2016-02-29T06:20:00+08:00,60
2016-02-29T06:30:00+08:00,40
2016-02-29T06:40:00+08:00,80
2016-02-29T06:50:00+08:00,70
2016-02-29T07:00:00+08:00,60
2016-02-29T07:10:00+08:00,50
2016-02-29T07:20:00+08:00,50
2016-02-29T07:30:00+08:00,40
2016-02-29T07:40:00+08:00,40
2016-02-29T07:50:00+08:00,50
2016-02-29T08:00:00+08:00,30
2016-02-29T08:10:00+08:00,130
2016-02-29T08:20:00+08:00,400
2016-02-29T08:30:00+08:00,320
2016-02-29T08:40:00+08:00,350
2016-02-29T08:50:00+08:00,110
2016-02-29T09:00:00+08:00,70
2016-02-29T09:10:00+08:00,70
2016-02-29T09:20:00+08:00,80
2016-02-29T09:30:00+08:00,80
2016-02-29T09:40:00+08:00,80
2016-02-29T09:50:00+08:00,40
2016-02-29T10:00:00+08:00,40
2016-02-29T10:10:00+08:00,50
2016-02-29T10:20:00+08:00,340
2016-02-29T10:30:00+08:00,390
2016-02-29T10:40:00+08:00,600
2016-02-29T10:50:00+08:00,700
2016-02-29T11:00:00+08:00,430
2016-02-29T11:10:00+08:00,320
2016-02-29T11:20:00+08:00,250
2016-02-29T11:30:00+08:00,240
2016-02-29T11:40:00+08:00,140
2016-02-29T11:50:00+08:00,70
2016-02-29T12:00:00+08:00,80
2016-02-29T12:10:00+08:00,110
2016-02-29T12:20:00+08:00,660
2016-02-29T12:30:00+08:00,610
2016-02-29T12:40:00+08:00,390
2016-02-29T12:50:00+08:00,360
2016-02-29T13:00:00+08:00,260
2016-02-29T13:10:00+08:00,250
2016-02-29T13:20:00+08:00,220
2016-02-29T13:30:00+08:00,150
2016-02-29T13:40:00+08:00,100
2016-02-29T13:50:00+08:00,600
2016-02-29T14:00:00+08:00,590
2016-02-29T14:10:00+08:00,370
2016-02-29T14:20:00+08:00,290
2016-02-29T14:30:00+08:00,230
2016-02-29T14:40:00+08:00,250
2016-02-29T14:50:00+08:00,210
2016-02-29T15:00:00+08:00,130
2016-02-29T15:10:00+08:00,90
2016-02-29T15:20:00+08:00,580
2016-02-29T15:30:00+08:00,610
2016-02-29T15:40:00+08:00,390
2016-02-29T15:50:00+08:00,320
2016-02-29T16:00:00+08:00,290
2016-02-29T16:10:00+08:00,270
2016-02-29T16:20:00+08:00,240
2016-02-29T16:30:00+08:00,230
2016-02-29T16:40:00+08:00,190
2016-02-29T16:50:00+08:00,70
2016-02-29T17:00:00+08:00,50
2016-02-29T17:10:00+08:00,50
2016-02-29T17:20:00+08:00,60
2016-02-29T17:30:00+08:00,410
2016-02-29T17:40:00+08:00,340
2016-02-29T17:50:00+08:00,280
2016-02-29T18:00:00+08:00,300
2016-02-29T18:10:00+08:00,280
2016-02-29T18:20:00+08:00,510
2016-02-29T18:30:00+08:00,530
2016-02-29T18:40:00+08:00,210
2016-02-29T18:50:00+08:00,260
2016-02-29T19:00:00+08:00,110
2016-02-29T19:10:00+08:00,100
2016-02-29T19:20:00+08:00,90
2016-02-29T19:30:00+08:00,80
2016-02-29T19:40:00+08:00,100
2016-02-29T19:50:00+08:00,90
2016-02-29T20:00:00+08:00,130
2016-02-29T20:10:00+08:00,120
2016-02-29T20:20:00+08:00,110
2016-02-29T20:30:00+08:00,110
2016-02-29T20:40:00+08:00,100
2016-02-29T20:50:00+08:00,80
2016-02-29T21:00:00+08:00,80
2016-02-29T21:10:00+08:00,80
2016-02-29T21:20:00+08:00,110
2016-02-29T21:30:00+08:00,110
2016-02-29T21:40:00+08:00,110
2016-02-29T21:50:00+08:00,110
2016-02-29T22:00:00+08:00,100
2016-02-29T22:10:00+08:00,90
2016-02-29T22:20:00+08:00,60
2016-02-29T22:30:00+08:00,50
2016-02-29T22:40:00+08:00,70
2016-02-29T22:50:00+08:00,60
2016-02-29T23:00:00+08:00,60
2016-02-29T23:10:00+08:00,60
2016-02-29T23:20:00+08:00,40
2016-02-29T23:30:00+08:00,40
2016-02-29T23:40:00+08:00,40
2016-02-29T23:50:00+08:00,40
2016-03-01T00:00:00+08:00,70
2016-03-01T00:10:00+08:00,60
2016-03-01T00:20:00+08:00,60
2016-03-01T00:30:00+08:00,60
2016-03-01T00:40:00+08:00,60
2016-03-01T00:50:00+08:00,60
2016-03-01T01:00:00+08:00,50
2016-03-01T01:10:00+08:00,60
2016-03-01T01:20:00+08:00,60
2016-03-01T01:30:00+08:00,60
2016-03-01T01:40:00+08:00,50
2016-03-01T01:50:00+08:00,20
2016-03-01T02:00:00+08:00,20
2016-03-01T02:10:00+08:00,30
2016-03-01T02:20:00+08:00,40
2016-03-01T02:30:00+08:00,50
2016-03-01T02:40:00+08:00,50
2016-03-01T02:50:00+08:00,50
2016-03-01T03:00:00+08:00,60
2016-03-01T03:10:00+08:00,40
2016-03-01T03:20:00+08:00,40
2016-03-01T03:30:00+08:00,50
2016-03-01T03:40:00+08:00,40
2016-03-01T03:50:00+08:00,40
2016-03-01T04:00:00+08:00,60
2016-03-01T04:10:00+08:00,30
2016-03-01T04:20:00+08:00,30
2016-03-01T04:30:00+08:00,20
2016-03-01T04:40:00+08:00,30
2016-03-01T04:50:00+08:00,50
2016-03-01T05:00:00+08:00,40
2016-03-01T05:10:00+08:00,40
2016-03-01T05:20:00+08:00,50
2016-03-01T05:30:00+08:00,50
2016-03-01T05:40:00+08:00,50
2016-03-01T05:50:00+08:00,40
2016-03-01T06:00:00+08:00,40
2016-03-01T06:10:00+08:00,50
2016-03-01T06:20:00+08:00,50
2016-03-01T06:30:00+08:00,40
2016-03-01T06:40:00+08:00,30
2016-03-01T06:50:00+08:00,30
2016-03-01T07:00:00+08:00,40
2016-03-01T07:10:00+08:00,30
2016-03-01T07:20:00+08:00,70
2016-03-01T07:30:00+08:00,70
2016-03-01T07:40:00+08:00,50
2016-03-01T07:50:00+08:00,60
2016-03-01T08:00:00+08:00,90
2016-03-01T08:10:00+08:00,70
2016-03-01T08:20:00+08:00,70
2016-03-01T08:30:00+08:00,50
2016-03-01T08:40:00+08:00,60
2016-03-01T08:50:00+08:00,140
2016-03-01T09:00:00+08:00,170
2016-03-01T09:10:00+08:00,50
2016-03-01T09:20:00+08:00,30
2016-03-01T09:30:00+08:00,50
2016-03-01T09:40:00+08:00,50
2016-03-01T09:50:00+08:00,50
2016-03-01T10:00:00+08:00,50
2016-03-01T10:10:00+08:00,40
2016-03-01T10:20:00+08:00,50
2016-03-01T10:30:00+08:00,50
2016-03-01T10:40:00+08:00,50
2016-03-01T10:50:00+08:00,60
2016-03-01T11:00:00+08:00,100
2016-03-01T11:10:00+08:00,70
2016-03-01T11:20:00+08:00,370
2016-03-01T11:30:00+08:00,50
2016-03-01T11:40:00+08:00,20
2016-03-01T11:50:00+08:00,50
2016-03-01T12:00:00+08:00,120
2016-03-01T12:10:00+08:00,100
2016-03-01T12:20:00+08:00,70
2016-03-01T12:30:00+08:00,50
2016-03-01T12:40:00+08:00,60
2016-03-01T12:50:00+08:00,60
2016-03-01T13:00:00+08:00,60
2016-03-01T13:10:00+08:00,60
2016-03-01T13:20:00+08:00,70
2016-03-01T13:30:00+08:00,130
2016-03-01T13:40:00+08:00,430
2016-03-01T13:50:00+08:00,160
2016-03-01T14:00:00+08:00,80
2016-03-01T14:10:00+08:00,20
2016-03-01T14:20:00+08:00,20
2016-03-01T14:30:00+08:00,40
2016-03-01T14:40:00+08:00,60
2016-03-01T14:50:00+08:00,50
2016-03-01T15:00:00+08:00,60
2016-03-01T15:10:00+08:00,40
2016-03-01T15:20:00+08:00,40
2016-03-01T15:30:00+08:00,50
2016-03-01T15:40:00+08:00,40
2016-03-01T15:50:00+08:00,50
2016-03-01T16:00:00+08:00,50
2016-03-01T16:10:00+08:00,50
2016-03-01T16:20:00+08:00,50
2016-03-01T16:30:00+08:00,50
2016-03-01T16:40:00+08:00,40
2016-03-01T16:50:00+08:00,30
2016-03-01T17:00:00+08:00,20
2016-03-01T17:10:00+08:00,20
2016-03-01T17:20:00+08:00,30
2016-03-01T17:30:00+08:00,60
2016-03-01T17:40:00+08:00,80
2016-03-01T17:50:00+08:00,90
2016-03-01T18:00:00+08:00,100
2016-03-01T18:10:00+08:00,110
2016-03-01T18:20:00+08:00,570
2016-03-01T18:30:00+08:00,430
2016-03-01T18:40:00+08:00,280
2016-03-01T18:50:00+08:00,90
2016-03-01T19:00:00+08:00,110
2016-03-01T19:10:00+08:00,90
2016-03-01T19:20:00+08:00,90
2016-03-01T19:30:00+08:00,90
2016-03-01T19:40:00+08:00,90
2016-03-01T19:50:00+08:00,90
2016-03-01T20:00:00+08:00,100
2016-03-01T20:10:00+08:00,120
2016-03-01T20:20:00+08:00,100
2016-03-01T20:30:00+08:00,110
2016-03-01T20:40:00+08:00,80
2016-03-01T20:50:00+08:00,80
2016-03-01T21:00:00+08:00,80
2016-03-01T21:10:00+08:00,100
2016-03-01T21:20:00+08:00,90
2016-03-01T21:30:00+08:00,90
2016-03-01T21:40:00+08:00,90
2016-03-01T21:50:00+08:00,120
2016-03-01T22:00:00+08:00,60
2016-03-01T22:10:00+08:00,60
2016-03-01T22:20:00+08:00,60
2016-03-01T22:30:00+08:00,50
2016-03-01T22:40:00+08:00,40
2016-03-01T22:50:00+08:00,50
2016-03-01T23:00:00+08:00,50
2016-03-01T23:10:00+08:00,60
2016-03-01T23:20:00+08:00,50
2016-03-01T23:30:00+08:00,40
2016-03-01T23:40:00+08:00,20
2016-03-01T23:50:00+08:00,20
2016-03-02T00:00:00+08:00,30
2016-03-02T00:10:00+08:00,40
2016-03-02T00:20:00+08:00,60
2016-03-02T00:30:00+08:00,50
2016-03-02T00:40:00+08:00,50
2016-03-02T00:50:00+08:00,50
2016-03-02T01:00:00+08:00,50
2016-03-02T01:10:00+08:00,50
2016-03-02T01:20:00+08:00,40
2016-03-02T01:30:00+08:00,50
2016-03-02T01:40:00+08:00,50
2016-03-02T01:50:00+08:00,50
2016-03-02T02:00:00+08:00,50
2016-03-02T02:10:00+08:00,50
2016-03-02T02:20:00+08:00,40
2016-03-02T02:30:00+08:00,40
2016-03-02T02:40:00+08:00,30
2016-03-02T02:50:00+08:00,20
2016-03-02T03:00:00+08:00,30
2016-03-02T03:10:00+08:00,50
2016-03-02T03:20:00+08:00,50
2016-03-02T03:30:00+08:00,50
2016-03-02T03:40:00+08:00,40
2016-03-02T03:50:00+08:00,50
2016-03-02T04:00:00+08:00,50
2016-03-02T04:10:00+08:00,30
2016-03-02T04:20:00+08:00,60
2016-03-02T04:30:00+08:00,50
2016-03-02T04:40:00+08:00,50
2016-03-02T04:50:00+08:00,50
2016-03-02T05:00:00+08:00,40
2016-03-02T05:10:00+08:00,50
2016-03-02T05:20:00+08:00,30
2016-03-02T05:30:00+08:00,50
2016-03-02T05:40:00+08:00,40
2016-03-02T05:50:00+08:00,30
2016-03-02T06:00:00+08:00,30
2016-03-02T06:10:00+08:00,30
2016-03-02T06:20:00+08:00,30
2016-03-02T06:30:00+08:00,50
2016-03-02T06:40:00+08:00,50
2016-03-02T06:50:00+08:00,40
2016-03-02T07:00:00+08:00,40
2016-03-02T07:10:00+08:00,70
2016-03-02T07:20:00+08:00,60
2016-03-02T07:30:00+08:00,60
2016-03-02T07:40:00+08:00,70
2016-03-02T07:50:00+08:00,60
2016-03-02T08:00:00+08:00,230
2016-03-02T08:10:00+08:00,230
2016-03-02T08:20:00+08:00,240
2016-03-02T08:30:00+08:00,70
2016-03-02T08:40:00+08:00,210
2016-03-02T08:50:00+08:00,70
2016-03-02T09:00:00+08:00,80
2016-03-02T09:10:00+08:00,40
2016-03-02T09:20:00+08:00,260
2016-03-02T09:30:00+08:00,410
2016-03-02T09:40:00+08:00,110
2016-03-02T09:50:00+08:00,70
2016-03-02T10:00:00+08:00,90
2016-03-02T10:10:00+08:00,60
2016-03-02T10:20:00+08:00,190
2016-03-02T10:30:00+08:00,230
2016-03-02T10:40:00+08:00,130
2016-03-02T10:50:00+08:00,60
2016-03-02T11:00:00+08:00,90
2016-03-02T11:10:00+08:00,120
2016-03-02T11:20:00+08:00,70
2016-03-02T11:30:00+08:00,60
2016-03-02T11:40:00+08:00,110
2016-03-02T11:50:00+08:00,70
2016-03-02T12:00:00+08:00,140
2016-03-02T12:10:00+08:00,70
2016-03-02T12:20:00+08:00,50
2016-03-02T12:30:00+08:00,50
2016-03-02T12:40:00+08:00,60
2016-03-02T12:50:00+08:00,50
2016-03-02T13:00:00+08:00,150
2016-03-02T13:10:00+08:00,40
2016-03-02T13:20:00+08:00,80
2016-03-02T13:30:00+08:00,80
2016-03-02T13:40:00+08:00,100
2016-03-02T13:50:00+08:00,70
2016-03-02T14:00:00+08:00,70
2016-03-02T14:10:00+08:00,70
2016-03-02T14:20:00+08:00,80
2016-03-02T14:30:00+08:00,60
2016-03-02T14:40:00+08:00,70
2016-03-02T14:50:00+08:00,60
2016-03-02T15:00:00+08:00,60
2016-03-02T15:10:00+08:00,60
2016-03-02T15:20:00+08:00,60
2016-03-02T15:30:00+08:00,80
2016-03-02T15:40:00+08:00,80
2016-03-02T15:50:00+08:00,80
2016-03-02T16:00:00+08:00,80
2016-03-02T16:10:00+08:00,70
2016-03-02T16:20:00+08:00,80
2016-03-02T16:30:00+08:00,90
2016-03-02T16:40:00+08:00,80
2016-03-02T16:50:00+08:00,110
2016-03-02T17:00:00+08:00,120
2016-03-02T17:10:00+08:00,120
2016-03-02T17:20:00+08:00,100
2016-03-02T17:30:00+08:00,100
2016-03-02T17:40:00+08:00,90
2016-03-02T17:50:00+08:00,290
2016-03-02T18:00:00+08:00,330
2016-03-02T18:10:00+08:00,220
2016-03-02T18:20:00+08:00,210
2016-03-02T18:30:00+08:00,260
2016-03-02T18:40:00+08:00,250
2016-03-02T18:50:00+08:00,250
2016-03-02T19:00:00+08:00,630
2016-03-02T19:10:00+08:00,90
2016-03-02T19:20:00+08:00,70
2016-03-02T19:30:00+08:00,110
2016-03-02T19:40:00+08:00,120
2016-03-02T19:50:00+08:00,140
2016-03-02T20:00:00+08:00,170
2016-03-02T20:10:00+08:00,130
2016-03-02T20:20:00+08:00,110
2016-03-02T20:30:00+08:00,130
2016-03-02T20:40:00+08:00,130
2016-03-02T20:50:00+08:00,130
2016-03-02T21:00:00+08:00,130
2016-03-02T21:10:00+08:00,140
2016-03-02T21:20:00+08:00,100
2016-03-02T21:30:00+08:00,90
2016-03-02T21:40:00+08:00,80
2016-03-02T21:50:00+08:00,80
2016-03-02T22:00:00+08:00,70
2016-03-02T22:10:00+08:00,80
2016-03-02T22:20:00+08:00,60
2016-03-02T22:30:00+08:00,60
2016-03-02T22:40:00+08:00,70
2016-03-02T22:50:00+08:00,40
2016-03-02T23:00:00+08:00,50
2016-03-02T23:10:00+08:00,50
2016-03-02T23:20:00+08:00,50
2016-03-02T23:30:00+08:00,50
2016-03-02T23:40:00+08:00,30
2016-03-02T23:50:00+08:00,60
2016-03-03T00:00:00+08:00,50
2016-03-03T00:10:00+08:00,50
2016-03-03T00:20:00+08:00,50
2016-03-03T00:30:00+08:00,40
